,activePlaceCount,birthYear,date,fc,gender,id,mda,movements,startLetter,totalWorks,url,birth.place.name,birth.place.placeName,birth.place.placeType,birth.time.startYear,death.place.name,death.place.placeName,death.place.placeType,death.time.startYear,json_path,dict,dict_sub,dict_sub_sub,file_name,activePlaces
1706,0,1960.0,born 1960,Tracey Moffatt,Female,2669,"Moffatt, Tracey","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 12081, 'name': 'Feminist Art'}]",M,34,http://www.tate.org.uk/art/artists/tracey-moffatt-2669,"Brisbane, Australia",Brisbane,inhabited_place,1960.0,,,,,clone/artists/m/moffatt-tracey-2669.json,clone,artists,m,moffatt-tracey-2669.json,
1707,0,1917.0,1917–1957,John Minton,Male,1644,"Minton, John","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 312, 'name': 'Neo-Romanticism'}]",M,9,http://www.tate.org.uk/art/artists/john-minton-1644,"Cambridge, United Kingdom",Cambridge,inhabited_place,1917.0,"London, United Kingdom",London,inhabited_place,1957.0,clone/artists/m/minton-john-1644.json,clone,artists,m,minton-john-1644.json,
1708,0,1870.0,1870–1941,Mary McEvoy,Female,1606,"McEvoy, Mary","[{'era': {'id': 350, 'name': '19th century'}, 'id': 359, 'name': 'New English Art Club'}]",M,1,http://www.tate.org.uk/art/artists/mary-mcevoy-1606,"Freshford, Éire",Freshford,inhabited_place,1870.0,"London, United Kingdom",London,inhabited_place,1941.0,clone/artists/m/mcevoy-mary-1606.json,clone,artists,m,mcevoy-mary-1606.json,
1709,0,1868.0,1868–1928,Charles Rennie Mackintosh,Male,1548,"Mackintosh, Charles Rennie","[{'era': {'id': 350, 'name': '19th century'}, 'id': 356, 'name': 'Glasgow School'}]",M,1,http://www.tate.org.uk/art/artists/charles-rennie-mackintosh-1548,"Glasgow, United Kingdom",Glasgow,inhabited_place,1868.0,"London, United Kingdom",London,inhabited_place,1928.0,clone/artists/m/mackintosh-charles-rennie-1548.json,clone,artists,m,mackintosh-charles-rennie-1548.json,
1710,0,1920.0,1920–1987,Raymond Moore,Male,13683,"Moore, Raymond",[],M,2,http://www.tate.org.uk/art/artists/raymond-moore-13683,"Wallasey, United Kingdom",Wallasey,inhabited_place,1920.0,,,,1987.0,clone/artists/m/moore-raymond-13683.json,clone,artists,m,moore-raymond-13683.json,
1711,0,1832.0,1832–1883,Edouard Manet,Male,1567,"Manet, Edouard",[],M,1,http://www.tate.org.uk/art/artists/edouard-manet-1567,"Paris, France",Paris,inhabited_place,1832.0,"Paris, France",Paris,inhabited_place,1883.0,clone/artists/m/manet-edouard-1567.json,clone,artists,m,manet-edouard-1567.json,
1712,0,1716.0,1716–1797,Henry Robert Morland,Male,386,"Morland, Henry Robert",[],M,3,http://www.tate.org.uk/art/artists/henry-robert-morland-386,,,,1716.0,"London, United Kingdom",London,inhabited_place,1797.0,clone/artists/m/morland-henry-robert-386.json,clone,artists,m,morland-henry-robert-386.json,
1713,1,1959.0,born 1959,Lisa Milroy,Female,2220,"Milroy, Lisa",[],M,16,http://www.tate.org.uk/art/artists/lisa-milroy-2220,"Vancouver, Canada",Vancouver,inhabited_place,1959.0,,,,,clone/artists/m/milroy-lisa-2220.json,clone,artists,m,milroy-lisa-2220.json,"[{'name': 'Great Britain, United Kingdom', 'placeName': 'Great Britain', 'placeType': 'island'}]"
1714,0,1968.0,born 1968,Priscilla Monge,Female,9245,"Monge, Priscilla","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 12072, 'name': 'Kinetic Art'}]",M,2,http://www.tate.org.uk/art/artists/priscilla-monge-9245,Costa Rica,Costa Rica,nation,1968.0,,,,,clone/artists/m/monge-priscilla-9245.json,clone,artists,m,monge-priscilla-9245.json,
1715,0,1887.0,1887–1954,Malcolm Milne,Male,1637,"Milne, Malcolm",[],M,1,http://www.tate.org.uk/art/artists/malcolm-milne-1637,"England, United Kingdom",England,country,1887.0,Oxford,Oxford,inhabited_place,1954.0,clone/artists/m/milne-malcolm-1637.json,clone,artists,m,milne-malcolm-1637.json,
1716,0,1789.0,1789–1854,John Martin,Male,371,"Martin, John","[{'era': {'id': 350, 'name': '19th century'}, 'id': 364, 'name': 'Romanticism'}, {'era': {'id': 290, 'name': '18th century'}, 'id': 349, 'name': 'Sublime'}]",M,14,http://www.tate.org.uk/art/artists/john-martin-371,"Haydon Bridge, United Kingdom",Haydon Bridge,inhabited_place,1789.0,Douglas,Douglas,inhabited_place,1854.0,clone/artists/m/martin-john-371.json,clone,artists,m,martin-john-371.json,
1717,0,1914.0,1914–1997,Eric Malthouse,Male,1562,"Malthouse, Eric",[],M,1,http://www.tate.org.uk/art/artists/eric-malthouse-1562,"Birmingham, United Kingdom",Birmingham,unitary_authority,1914.0,,,,1997.0,clone/artists/m/malthouse-eric-1562.json,clone,artists,m,malthouse-eric-1562.json,
1718,0,1965.0,born 1965,Simon Martin,Male,8897,"Martin, Simon",[],M,2,http://www.tate.org.uk/art/artists/simon-martin-8897,"Cheshire, United Kingdom",Cheshire,county,1965.0,,,,,clone/artists/m/martin-simon-8897.json,clone,artists,m,martin-simon-8897.json,
1719,1,1835.0,1835–1910,William McTaggart,Male,366,"McTaggart, William",[],M,3,http://www.tate.org.uk/art/artists/william-mctaggart-366,"Argyll and Bute, United Kingdom",Argyll and Bute,unitary_authority,1835.0,"Midlothian, United Kingdom",Midlothian,unitary_authority,1910.0,clone/artists/m/mctaggart-william-366.json,clone,artists,m,mctaggart-william-366.json,"[{'name': 'Edinburgh, United Kingdom', 'placeName': 'Edinburgh', 'placeType': 'inhabited_place'}]"
1720,1,1941.0,born 1941,Babette Mangolte,Female,6614,"Mangolte, Babette",[],M,2,http://www.tate.org.uk/art/artists/babette-mangolte-6614,"Jura, France",Jura,department,1941.0,,,,,clone/artists/m/mangolte-babette-6614.json,clone,artists,m,mangolte-babette-6614.json,"[{'name': 'United States', 'placeName': 'United States', 'placeType': 'nation'}]"
1721,0,1939.0,born 1939,John McLean,Male,1611,"McLean, John",[],M,1,http://www.tate.org.uk/art/artists/john-mclean-1611,"Liverpool, United Kingdom",Liverpool,unitary_authority,1939.0,,,,,clone/artists/m/mclean-john-1611.json,clone,artists,m,mclean-john-1611.json,
1722,1,1806.0,1806–1870,Daniel Maclise,Male,365,"Maclise, Daniel",[],M,6,http://www.tate.org.uk/art/artists/daniel-maclise-365,"Cork, Éire",Cork,inhabited_place,1806.0,"London, United Kingdom",London,inhabited_place,1870.0,clone/artists/m/maclise-daniel-365.json,clone,artists,m,maclise-daniel-365.json,"[{'name': 'England, United Kingdom', 'placeName': 'England', 'placeType': 'country'}]"
1723,0,1928.0,1928–2004,Sam Maitin,Male,1558,"Maitin, Sam",[],M,7,http://www.tate.org.uk/art/artists/sam-maitin-1558,"Philadelphia, United States",Philadelphia,inhabited_place,1928.0,,,,2004.0,clone/artists/m/maitin-sam-1558.json,clone,artists,m,maitin-sam-1558.json,
1724,0,1890.0,1890–1964,Giorgio Morandi,Male,1660,"Morandi, Giorgio",[],M,4,http://www.tate.org.uk/art/artists/giorgio-morandi-1660,"Bologna, Italia",Bologna,inhabited_place,1890.0,"Bologna, Italia",Bologna,inhabited_place,1964.0,clone/artists/m/morandi-giorgio-1660.json,clone,artists,m,morandi-giorgio-1660.json,
1725,1,1940.0,born 1940,Michael McKinnon,Male,1609,"McKinnon, Michael",[],M,4,http://www.tate.org.uk/art/artists/michael-mckinnon-1609,,,,1940.0,,,,,clone/artists/m/mckinnon-michael-1609.json,clone,artists,m,mckinnon-michael-1609.json,"[{'name': 'United Kingdom', 'placeName': 'United Kingdom', 'placeType': 'nation'}]"
1726,0,1878.0,1878–1927,Ambrose McEvoy,Male,1605,"McEvoy, Ambrose",[],M,15,http://www.tate.org.uk/art/artists/ambrose-mcevoy-1605,"Wiltshire, United Kingdom",Wiltshire,county,1878.0,"London, United Kingdom",London,inhabited_place,1927.0,clone/artists/m/mcevoy-ambrose-1605.json,clone,artists,m,mcevoy-ambrose-1605.json,
1727,0,1909.0,1909–1992,F.E. McWilliam,Male,1613,"McWilliam, F.E.",[],M,9,http://www.tate.org.uk/art/artists/fe-mcwilliam-1613,"Down, United Kingdom",Down,unitary_authority,1909.0,,,,1992.0,clone/artists/m/mcwilliam-fe-1613.json,clone,artists,m,mcwilliam-fe-1613.json,
1728,0,1861.0,1861–1944,Aristide Maillol,Male,1555,"Maillol, Aristide",[],M,4,http://www.tate.org.uk/art/artists/aristide-maillol-1555,"Banyuls-sur-Mer, France",Banyuls-sur-Mer,inhabited_place,1861.0,"Perpignan, France",Perpignan,inhabited_place,1944.0,clone/artists/m/maillol-aristide-1555.json,clone,artists,m,maillol-aristide-1555.json,
1729,0,1915.0,1915–1991,Robert Motherwell,Male,1673,"Motherwell, Robert","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 416, 'name': 'Abstract Expressionism'}]",M,74,http://www.tate.org.uk/art/artists/robert-motherwell-1673,"Aberdeen, United States",Aberdeen,inhabited_place,1915.0,,,,1991.0,clone/artists/m/motherwell-robert-1673.json,clone,artists,m,motherwell-robert-1673.json,
1730,0,1893.0,1893–1983,Joan Miró,Male,1646,"Miró, Joan","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 320, 'name': 'Surrealism'}]",M,14,http://www.tate.org.uk/art/artists/joan-miro-1646,"Barcelona, España",Barcelona,inhabited_place,1893.0,"Palma de Mallorca, España",Palma de Mallorca,inhabited_place,1983.0,clone/artists/m/miro-joan-1646.json,clone,artists,m,miro-joan-1646.json,
1731,0,1923.0,1923–2002,Alexander Mackenzie,Male,1544,"Mackenzie, Alexander",[],M,1,http://www.tate.org.uk/art/artists/alexander-mackenzie-1544,"Liverpool, United Kingdom",Liverpool,inhabited_place,1923.0,"Penzance, United Kingdom",Penzance,inhabited_place,2002.0,clone/artists/m/mackenzie-alexander-1544.json,clone,artists,m,mackenzie-alexander-1544.json,
1732,0,1931.0,1931–1978,John Milne,Male,1636,"Milne, John",[],M,1,http://www.tate.org.uk/art/artists/john-milne-1636,"Lancashire, United Kingdom",Lancashire,county,1931.0,,,,1978.0,clone/artists/m/milne-john-1636.json,clone,artists,m,milne-john-1636.json,
1733,0,1878.0,1878–1959,Sir Alfred Munnings,Male,1680,"Munnings, Sir Alfred",[],M,3,http://www.tate.org.uk/art/artists/sir-alfred-munnings-1680,,,,1878.0,"Dedham, United Kingdom",Dedham,inhabited_place,1959.0,clone/artists/m/munnings-sir-alfred-1680.json,clone,artists,m,munnings-sir-alfred-1680.json,
1734,1,1931.0,born 1931,Malcolm Morley,Male,1665,"Morley, Malcolm",[],M,15,http://www.tate.org.uk/art/artists/malcolm-morley-1665,"London, United Kingdom",London,inhabited_place,1931.0,,,,,clone/artists/m/morley-malcolm-1665.json,clone,artists,m,morley-malcolm-1665.json,"[{'name': 'United States', 'placeName': 'United States', 'placeType': 'nation'}]"
1735,0,1852.0,1852–1930,Antonio Mancini,Male,1564,"Mancini, Antonio",[],M,2,http://www.tate.org.uk/art/artists/antonio-mancini-1564,"Roma, Italia",Roma,inhabited_place,1852.0,"Roma, Italia",Roma,inhabited_place,1930.0,clone/artists/m/mancini-antonio-1564.json,clone,artists,m,mancini-antonio-1564.json,
1736,0,1950.0,born 1950,Jock McFadyen,Male,5448,"McFadyen, Jock",[],M,2,http://www.tate.org.uk/art/artists/jock-mcfadyen-5448,"Paisley, United Kingdom",Paisley,inhabited_place,1950.0,,,,,clone/artists/m/mcfadyen-jock-5448.json,clone,artists,m,mcfadyen-jock-5448.json,
1737,1,1951.0,born 1951,Matt Mullican,Male,2228,"Mullican, Matt",[],M,1,http://www.tate.org.uk/art/artists/matt-mullican-2228,"Santa Monica, United States",Santa Monica,inhabited_place,1951.0,,,,,clone/artists/m/mullican-matt-2228.json,clone,artists,m,mullican-matt-2228.json,"[{'name': 'New York, United States', 'placeName': 'New York', 'placeType': 'inhabited_place'}]"
1738,0,1739.0,1739–1818,Elias Martin,Male,2442,"Martin, Elias",[],M,3,http://www.tate.org.uk/art/artists/elias-martin-2442,Stockholm,Stockholm,inhabited_place,1739.0,Sverige,Sverige,nation,1818.0,clone/artists/m/martin-elias-2442.json,clone,artists,m,martin-elias-2442.json,
1739,1,1740.0,c.1740–1793,Jacob More,Male,384,"More, Jacob",[],M,4,http://www.tate.org.uk/art/artists/jacob-more-384,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1740.0,"Roma, Italia",Roma,inhabited_place,1793.0,clone/artists/m/more-jacob-384.json,clone,artists,m,more-jacob-384.json,"[{'name': 'Roma, Italia', 'placeName': 'Roma', 'placeType': 'inhabited_place'}]"
1740,0,1906.0,1906–1972,Reuben Mednikoff,Male,1617,"Mednikoff, Reuben",[],M,1,http://www.tate.org.uk/art/artists/reuben-mednikoff-1617,"London, United Kingdom",London,inhabited_place,1906.0,"Bexhill-on-Sea, United Kingdom",Bexhill-on-Sea,inhabited_place,1972.0,clone/artists/m/mednikoff-reuben-1617.json,clone,artists,m,mednikoff-reuben-1617.json,
1741,0,1967.0,born 1967,Rabih Mroué,Male,13673,"Mroué, Rabih","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 436, 'name': 'Performance Art'}]",M,1,http://www.tate.org.uk/art/artists/rabih-mroue-13673,"Bayrut, Al-Lubnan",Bayrut,inhabited_place,1967.0,,,,,clone/artists/m/mroue-rabih-13673.json,clone,artists,m,mroue-rabih-13673.json,
1742,0,1974.0,born 1974,Nathaniel Mellors,Male,11955,"Mellors, Nathaniel",[],M,1,http://www.tate.org.uk/art/artists/nathaniel-mellors-11955,"Doncaster, United Kingdom",Doncaster,inhabited_place,1974.0,,,,,clone/artists/m/mellors-nathaniel-11955.json,clone,artists,m,mellors-nathaniel-11955.json,
1743,0,1922.0,1922–1978,John McHale,Male,2393,"McHale, John","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 425, 'name': 'Independent Group'}]",M,3,http://www.tate.org.uk/art/artists/john-mchale-2393,,,,1922.0,,,,1978.0,clone/artists/m/mchale-john-2393.json,clone,artists,m,mchale-john-2393.json,
1744,0,1942.0,born 1942,Antoni Muntadas,Male,9852,"Muntadas, Antoni",[],M,1,http://www.tate.org.uk/art/artists/antoni-muntadas-9852,"Barcelona, España",Barcelona,inhabited_place,1942.0,,,,,clone/artists/m/muntadas-antoni-9852.json,clone,artists,m,muntadas-antoni-9852.json,
1745,0,1912.0,1912–2004,Agnes Martin,Female,1583,"Martin, Agnes","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 430, 'name': 'Minimalism'}]",M,7,http://www.tate.org.uk/art/artists/agnes-martin-1583,Canada,Canada,nation,1912.0,,,,2004.0,clone/artists/m/martin-agnes-1583.json,clone,artists,m,martin-agnes-1583.json,
1746,0,1863.0,1863–1944,Edvard Munch,Male,1678,"Munch, Edvard","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 305, 'name': 'Expressionism'}]",M,1,http://www.tate.org.uk/art/artists/edvard-munch-1678,"Løten, Norge",Løten,inhabited_place,1863.0,"Oslo, Norge",Oslo,inhabited_place,1944.0,clone/artists/m/munch-edvard-1678.json,clone,artists,m,munch-edvard-1678.json,
1747,0,1977.0,born 1977,Lucy McKenzie,Female,8631,"McKenzie, Lucy",[],M,1,http://www.tate.org.uk/art/artists/lucy-mckenzie-8631,"Glasgow, United Kingdom",Glasgow,inhabited_place,1977.0,,,,,clone/artists/m/mckenzie-lucy-8631.json,clone,artists,m,mckenzie-lucy-8631.json,
1748,0,1934.0,1934–1973,Jeremy Moon,Male,1656,"Moon, Jeremy","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 1683, 'name': 'British Pop'}]",M,23,http://www.tate.org.uk/art/artists/jeremy-moon-1656,"Cheshire, United Kingdom",Cheshire,county,1934.0,,,,1973.0,clone/artists/m/moon-jeremy-1656.json,clone,artists,m,moon-jeremy-1656.json,
1749,0,1867.0,1867–1959,Gerald Moira,Male,1650,"Moira, Gerald",[],M,1,http://www.tate.org.uk/art/artists/gerald-moira-1650,"London, United Kingdom",London,inhabited_place,1867.0,"Northwood, United Kingdom",Northwood,neighbourhood,1959.0,clone/artists/m/moira-gerald-1650.json,clone,artists,m,moira-gerald-1650.json,
1750,0,1907.0,1907–1969,Mary Martin,Female,1586,"Martin, Mary","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 419, 'name': 'British Constructivism'}]",M,7,http://www.tate.org.uk/art/artists/mary-martin-1586,"Folkestone, United Kingdom",Folkestone,inhabited_place,1907.0,,,,1969.0,clone/artists/m/martin-mary-1586.json,clone,artists,m,martin-mary-1586.json,
1751,0,1911.0,1911–2004,Keiko Minami,Female,1640,"Minami, Keiko",[],M,1,http://www.tate.org.uk/art/artists/keiko-minami-1640,Nihon,Nihon,nation,1911.0,Nihon,Nihon,nation,2004.0,clone/artists/m/minami-keiko-1640.json,clone,artists,m,minami-keiko-1640.json,
1752,0,1942.0,born 1942,Terence Millington,Male,1635,"Millington, Terence",[],M,1,http://www.tate.org.uk/art/artists/terence-millington-1635,"Birmingham, United Kingdom",Birmingham,inhabited_place,1942.0,,,,,clone/artists/m/millington-terence-1635.json,clone,artists,m,millington-terence-1635.json,
1753,0,1855.0,1855–1939,Mortimer Menpes,Male,376,"Menpes, Mortimer","[{'era': {'id': 350, 'name': '19th century'}, 'id': 351, 'name': 'Aesthetic Movement'}]",M,1,http://www.tate.org.uk/art/artists/mortimer-menpes-376,"Port Adelaide, Australia",Port Adelaide,inhabited_place,1855.0,,,,1939.0,clone/artists/m/menpes-mortimer-376.json,clone,artists,m,menpes-mortimer-376.json,
1754,0,1938.0,born 1938,Daido Moriyama,Male,11595,"Moriyama, Daido",[],M,42,http://www.tate.org.uk/art/artists/daido-moriyama-11595,"Osaka, Nihon",Osaka,inhabited_place,1938.0,,,,,clone/artists/m/moriyama-daido-11595.json,clone,artists,m,moriyama-daido-11595.json,
1755,0,1863.0,1863–1931,Sir Bertram Mackennal,Male,1543,"Mackennal, Sir Bertram",[],M,2,http://www.tate.org.uk/art/artists/sir-bertram-mackennal-1543,"Melbourne, Australia",Melbourne,inhabited_place,1863.0,"Torquay, United Kingdom",Torquay,inhabited_place,1931.0,clone/artists/m/mackennal-sir-bertram-1543.json,clone,artists,m,mackennal-sir-bertram-1543.json,
1756,0,1905.0,1905–1994,Robert Medley,Male,1616,"Medley, Robert",[],M,10,http://www.tate.org.uk/art/artists/robert-medley-1616,"London, United Kingdom",London,inhabited_place,1905.0,,,,1994.0,clone/artists/m/medley-robert-1616.json,clone,artists,m,medley-robert-1616.json,
1757,0,1840.0,1840–1926,Claude Monet,Male,1652,"Monet, Claude","[{'era': {'id': 350, 'name': '19th century'}, 'id': 357, 'name': 'Impressionism'}]",M,4,http://www.tate.org.uk/art/artists/claude-monet-1652,"Paris, France",Paris,inhabited_place,1840.0,"Giverny, France",Giverny,inhabited_place,1926.0,clone/artists/m/monet-claude-1652.json,clone,artists,m,monet-claude-1652.json,
1758,0,1955.0,born 1955,Christian Marclay,Male,6852,"Marclay, Christian",[],M,2,http://www.tate.org.uk/art/artists/christian-marclay-6852,"San Rafael, United States",San Rafael,inhabited_place,1955.0,,,,,clone/artists/m/marclay-christian-6852.json,clone,artists,m,marclay-christian-6852.json,
1759,0,1877.0,1877–1956,Carton Moore Park,Male,2518,"Moore Park, Carton",[],M,1,http://www.tate.org.uk/art/artists/carton-moore-park-2518,,,,1877.0,,,,1956.0,clone/artists/m/moore-park-carton-2518.json,clone,artists,m,moore-park-carton-2518.json,
1760,0,1901.0,1901–1980,Marino Marini,Male,1581,"Marini, Marino",[],M,3,http://www.tate.org.uk/art/artists/marino-marini-1581,"Pistoia, Italia",Pistoia,inhabited_place,1901.0,"Viareggio, Italia",Viareggio,inhabited_place,1980.0,clone/artists/m/marini-marino-1581.json,clone,artists,m,marini-marino-1581.json,
1761,0,1841.0,1841–1896,Hamilton Macallum,Male,357,"Macallum, Hamilton",[],M,3,http://www.tate.org.uk/art/artists/hamilton-macallum-357,"Argyll, United Kingdom",Argyll,region,1841.0,"Beer, United Kingdom",Beer,inhabited_place,1896.0,clone/artists/m/macallum-hamilton-357.json,clone,artists,m,macallum-hamilton-357.json,
1762,0,1864.0,1864–1903,Phil May,Male,1600,"May, Phil",[],M,6,http://www.tate.org.uk/art/artists/phil-may-1600,"Leeds, United Kingdom",Leeds,unitary_authority,1864.0,"London, United Kingdom",London,inhabited_place,1903.0,clone/artists/m/may-phil-1600.json,clone,artists,m,may-phil-1600.json,
1763,0,1821.0,1821–1902,Andrew Maccallum,Male,359,"Maccallum, Andrew",[],M,2,http://www.tate.org.uk/art/artists/andrew-maccallum-359,,,,1821.0,,,,1902.0,clone/artists/m/maccallum-andrew-359.json,clone,artists,m,maccallum-andrew-359.json,
1764,0,1937.0,born 1937,Michael Moon,Male,1657,"Moon, Michael",[],M,3,http://www.tate.org.uk/art/artists/michael-moon-1657,"Edinburgh, United Kingdom",Edinburgh,inhabited_place,1937.0,,,,,clone/artists/m/moon-michael-1657.json,clone,artists,m,moon-michael-1657.json,
1765,0,1943.0,1943–1978,Gordon Matta-Clark,Male,7732,"Matta-Clark, Gordon",[],M,5,http://www.tate.org.uk/art/artists/gordon-matta-clark-7732,"New York, United States",New York,inhabited_place,1943.0,"Nyack, United States",Nyack,inhabited_place,1978.0,clone/artists/m/matta-clark-gordon-7732.json,clone,artists,m,matta-clark-gordon-7732.json,
1766,0,1973.0,born 1973,Daria Martin,Female,6591,"Martin, Daria",[],M,3,http://www.tate.org.uk/art/artists/daria-martin-6591,,,,1973.0,,,,,clone/artists/m/martin-daria-6591.json,clone,artists,m,martin-daria-6591.json,
1767,0,1975.0,born 1975,Katy Moran,Female,11554,"Moran, Katy",[],M,2,http://www.tate.org.uk/art/artists/katy-moran-11554,"Manchester, United Kingdom",Manchester,inhabited_place,1975.0,,,,,clone/artists/m/moran-katy-11554.json,clone,artists,m,moran-katy-11554.json,
1768,0,1919.0,1919–1988,David B. McFall,Male,1608,"McFall, David B.",[],M,1,http://www.tate.org.uk/art/artists/david-b-mcfall-1608,"Glasgow, United Kingdom",Glasgow,inhabited_place,1919.0,,,,1988.0,clone/artists/m/mcfall-david-b-1608.json,clone,artists,m,mcfall-david-b-1608.json,
1769,0,,19th century,A. Marsingall,,2515,"Marsingall, A",[],M,1,http://www.tate.org.uk/art/artists/a-marsingall-2515,,,,1800.0,,,,1899.0,clone/artists/m/marsingall-a-2515.json,clone,artists,m,marsingall-a-2515.json,
1770,0,1901.0,1901–1996,Sine Mackinnon,Male,1547,"Mackinnon, Sine",[],M,1,http://www.tate.org.uk/art/artists/sine-mackinnon-1547,"Newcastle, United Kingdom",Newcastle,inhabited_place,1901.0,,,,1996.0,clone/artists/m/mackinnon-sine-1547.json,clone,artists,m,mackinnon-sine-1547.json,
1771,0,1894.0,1894–1989,Lucia Moholy,Female,13004,"Moholy, Lucia",[],M,2,http://www.tate.org.uk/art/artists/lucia-moholy-13004,Ceská Republika,Ceská Republika,nation,1894.0,,,,1989.0,clone/artists/m/moholy-lucia-13004.json,clone,artists,m,moholy-lucia-13004.json,
1772,0,1913.0,1913–1997,Denis Mathews,Male,1592,"Mathews, Denis",[],M,1,http://www.tate.org.uk/art/artists/denis-mathews-1592,"Hampstead, United Kingdom",Hampstead,neighbourhood,1913.0,,,,1997.0,clone/artists/m/mathews-denis-1592.json,clone,artists,m,mathews-denis-1592.json,
